,Dorm,Network,PID,In_degree,Out_degree,Degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality,load_centrality,harmonic_centrality,local_reaching_centrality
94,WestFloMo,CloseFrds,mRbG3NHMp6,2,0,0.018867925,0.018867925,0,0.102842727,0.056152584,0,0,9.094119769,0
95,WestFloMo,CloseFrds,mgtQMGD2Bd,1,0,0.009433962,0.009433962,0,5.54E-110,0.009433962,0,0,1,0
96,WestFloMo,CloseFrds,p9BM6dRjOS,10,0,0.094339623,0.094339623,0,0.152300871,0.145490739,0,0,21.07619048,0
97,WestFloMo,CloseFrds,qEszZQnsXo,1,0,0.009433962,0.009433962,0,5.62E-53,0.012578616,0,0,1.5,0
98,WestFloMo,CloseFrds,tcKtjP9AHi,1,0,0.009433962,0.009433962,0,5.54E-110,0.009433962,0,0,1,0
99,WestFloMo,CloseFrds,uBK99aAkw7,1,0,0.009433962,0.009433962,0,0.002244901,0.038323722,0,0,5.771281496,0
100,WestFloMo,CloseFrds,wiQPWR55Qc,2,0,0.018867925,0.018867925,0,0.035309103,0.077335894,0,0,10.5734127,0
101,WestFloMo,CloseFrds,wy8q7Tsv51,6,0,0.056603774,0.056603774,0,0.118045275,0.119236771,0,0,17.15119048,0
102,WestFloMo,CloseFrds,x8x8d8fojs,1,0,0.009433962,0.009433962,0,5.54E-110,0.009433962,0,0,1,0
103,WestFloMo,CloseFrds,xlptlPsvjU,1,0,0.009433962,0.009433962,0,4.44E-30,0.016981132,0,0,2,0
104,WestFloMo,CloseFrds,ywWA3XN4xx,1,0,0.009433962,0.009433962,0,5.46E-108,0.012578616,0,0,1.5,0
105,WestFloMo,CloseFrds,zEVykHH16X,1,0,0.009433962,0.009433962,0,5.54E-110,0.009433962,0,0,1,0
106,WestFloMo,CloseFrds,zOtVt61Awh,1,0,0.009433962,0.009433962,0,5.54E-110,0.009433962,0,0,1,0
0,WestFloMo,EmpSupp,0B1fiqQFkA,2,1,0.035294118,0.023529412,0.011764706,6.06E-10,0.023529412,0.000840336,0.000840336,2,0.082352941
1,WestFloMo,EmpSupp,0pORiiPzFJ,3,1,0.047058824,0.035294118,0.011764706,0.416772567,0.047058824,0.001540616,0.001540616,4.5,0.129411765
2,WestFloMo,EmpSupp,2B4cww7E6H,0,2,0.023529412,0,0.023529412,1.74E-44,0,0,0,0,0.023529412
3,WestFloMo,EmpSupp,2ysmumKheG,3,4,0.082352941,0.035294118,0.047058824,8.63E-16,0.061919505,0.002404295,0.002380952,6.166666667,0.047058824
4,WestFloMo,EmpSupp,4SvBcrJ254,0,3,0.035294118,0,0.035294118,1.74E-44,0,0,0,0,0.035294118
5,WestFloMo,EmpSupp,7ekZdHmzLI,5,4,0.105882353,0.058823529,0.047058824,0.511247239,0.060504202,0.006489262,0.006489262,5.5,0.129411765
6,WestFloMo,EmpSupp,8iiUaabIgM,1,6,0.082352941,0.011764706,0.070588235,0.272028974,0.035294118,0.004341737,0.004341737,3.333333333,0.129411765
7,WestFloMo,EmpSupp,A2WjzgtNDq,1,4,0.058823529,0.011764706,0.047058824,1.65E-42,0.011764706,0.002240896,0.002240896,1,0.211764706
8,WestFloMo,EmpSupp,AiG4LfONQ6,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
9,WestFloMo,EmpSupp,AKWrTUVKs8,1,1,0.023529412,0.011764706,0.011764706,5.18E-16,0.015686275,0,0,1.5,0.082352941
10,WestFloMo,EmpSupp,bD9f6llLpe,1,3,0.047058824,0.011764706,0.035294118,0.272028974,0.035294118,0.00070028,0.00070028,3.333333333,0.129411765
11,WestFloMo,EmpSupp,bU2fBNkYRL,0,6,0.070588235,0,0.070588235,1.74E-44,0,0,0,0,0.2
12,WestFloMo,EmpSupp,Bvkt2qjTAb,1,6,0.082352941,0.011764706,0.070588235,3.39E-05,0.023529412,0.000210084,0.000210084,2.333333333,0.117647059
13,WestFloMo,EmpSupp,BWBNnppOi5,5,5,0.117647059,0.058823529,0.058823529,0.144743594,0.073638344,0.005648926,0.005648926,8.083333333,0.058823529
14,WestFloMo,EmpSupp,c25707kBkd,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
15,WestFloMo,EmpSupp,CMdnMLaaW4,1,2,0.035294118,0.011764706,0.023529412,3.45E-16,0.011764706,0,0,1,0.152941176
16,WestFloMo,EmpSupp,DclIdKCDKw,0,3,0.035294118,0,0.035294118,1.74E-44,0,0,0,0,0.164705882
17,WestFloMo,EmpSupp,dexfJ4c8xl,1,4,0.058823529,0.011764706,0.047058824,1.65E-42,0.011764706,0.000420168,0.000420168,1,0.047058824
18,WestFloMo,EmpSupp,dEzm9ODlq9,0,2,0.023529412,0,0.023529412,1.74E-44,0,0,0,0,0.152941176
19,WestFloMo,EmpSupp,DpLfSTNApV,0,4,0.047058824,0,0.047058824,1.74E-44,0,0,0,0,0.094117647
20,WestFloMo,EmpSupp,EDXX25pBlE,1,4,0.058823529,0.011764706,0.047058824,7.78E-41,0.015686275,0.001587302,0.001610644,1.5,0.094117647
21,WestFloMo,EmpSupp,Fr5vIOCeok,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
22,WestFloMo,EmpSupp,gDKlZubk20,3,6,0.105882353,0.035294118,0.070588235,3.45E-16,0.042016807,0.004668534,0.004668534,4,0.117647059
23,WestFloMo,EmpSupp,GzUvpKRmsy,1,1,0.023529412,0.011764706,0.011764706,3.45E-16,0.011764706,0,0,1,0.094117647
24,WestFloMo,EmpSupp,hCj62DCCyZ,1,3,0.047058824,0.011764706,0.035294118,1.65E-42,0.011764706,0.001073763,0.001085434,1,0.141176471
25,WestFloMo,EmpSupp,HFR6hY3Snb,3,6,0.105882353,0.035294118,0.070588235,5.49E-05,0.037647059,0.002287582,0.002287582,3.5,0.117647059
26,WestFloMo,EmpSupp,hW1jvoxgyh,2,4,0.070588235,0.023529412,0.047058824,5.18E-16,0.023529412,0.00130719,0.001295518,2,0.082352941
27,WestFloMo,EmpSupp,hxSHENV3Vb,0,3,0.035294118,0,0.035294118,1.74E-44,0,0,0,0,0.070588235
28,WestFloMo,EmpSupp,jd9y5dsXO7,0,6,0.070588235,0,0.070588235,1.74E-44,0,0,0,0,0.258823529
29,WestFloMo,EmpSupp,JIZmJGIlxU,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
30,WestFloMo,EmpSupp,LmXjMziAXq,1,6,0.082352941,0.011764706,0.070588235,3.45E-16,0.011764706,0.001540616,0.001540616,1,0.152941176
31,WestFloMo,EmpSupp,oWg71k35iP,1,1,0.023529412,0.011764706,0.011764706,3.45E-10,0.015686275,0,0,1.5,0.082352941
32,WestFloMo,EmpSupp,pRDnGQRKZg,4,3,0.082352941,0.047058824,0.035294118,5.49E-05,0.073657289,0.002637722,0.002637722,7.5,0.035294118
33,WestFloMo,EmpSupp,qjcPqxF7ls,0,2,0.023529412,0,0.023529412,1.74E-44,0,0,0,0,0.023529412
34,WestFloMo,EmpSupp,QoCFF8bbpj,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
35,WestFloMo,EmpSupp,Rf1I71Np2s,1,4,0.058823529,0.011764706,0.047058824,2.46E-05,0.015686275,0.000280112,0.000280112,1.5,0.047058824
36,WestFloMo,EmpSupp,Sc6riQrRX4,0,3,0.035294118,0,0.035294118,1.74E-44,0,0,0,0,0.035294118
37,WestFloMo,EmpSupp,sJkhkEMXrO,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.023529412
38,WestFloMo,EmpSupp,StDe6Jf4JB,1,3,0.047058824,0.011764706,0.035294118,3.45E-16,0.011764706,0.000980392,0.000980392,1,0.094117647
39,WestFloMo,EmpSupp,UA3VDWQdkZ,0,1,0.011764706,0,0.011764706,1.74E-44,0,0,0,0,0.011764706
40,WestFloMo,EmpSupp,UKBoWSULpT,2,6,0.094117647,0.023529412,0.070588235,5.49E-05,0.026890756,0.000957049,0.000957049,2.833333333,0.117647059
41,WestFloMo,EmpSupp,wvgk2wWROk,1,1,0.023529412,0.011764706,0.011764706,1.65E-42,0.011764706,0.000140056,0.000140056,1,0.011764706
42,WestFloMo,EmpSupp,XFNom32yBG,2,2,0.047058824,0.023529412,0.023529412,3.97E-05,0.023529412,0,0,2,0.047058824
43,WestFloMo,EmpSupp,xNq53lJ85r,2,3,0.058823529,0.023529412,0.035294118,3.97E-05,0.023529412,0.000280112,0.000280112,2,0.047058824
44,WestFloMo,EmpSupp,Z2nJosxNps,1,4,0.058823529,0.011764706,0.047058824,4.58E-10,0.015686275,0.001540616,0.001540616,1.5,0.082352941
45,WestFloMo,EmpSupp,zYCPR46vzU,0,6,0.070588235,0,0.070588235,1.74E-44,0,0,0,0,0.235294118
46,WestFloMo,EmpSupp,2ZgAuWrgTK,1,0,0.011764706,0.011764706,0,3.39E-05,0.029411765,0,0,2.833333333,0
47,WestFloMo,EmpSupp,3IhNpWtGlL,1,0,0.011764706,0.011764706,0,7.78E-41,0.015686275,0,0,1.5,0
48,WestFloMo,EmpSupp,5Lox6JSdzD,6,0,0.070588235,0.070588235,0,1.55E-15,0.086445013,0,0,9,0
49,WestFloMo,EmpSupp,5eggge3kdl,8,0,0.094117647,0.094117647,0,0.144845411,0.115294118,0,0,12.91666667,0
50,WestFloMo,EmpSupp,5jAeJd0crj,3,0,0.035294118,0.035294118,0,0.221760051,0.103529412,0,0,10.41666667,0
51,WestFloMo,EmpSupp,8sMk8TeFam,1,0,0.011764706,0.011764706,0,1.52E-05,0.017647059,0,0,1.833333333,0
52,WestFloMo,EmpSupp,DKBDHQ6DUH,4,0,0.047058824,0.047058824,0,5.18E-16,0.052941176,0,0,5,0
53,WestFloMo,EmpSupp,DklVDmfaGa,1,0,0.011764706,0.011764706,0,3.45E-10,0.017647059,0,0,1.833333333,0
54,WestFloMo,EmpSupp,EYs4xxUUuk,1,0,0.011764706,0.011764706,0,3.39E-05,0.024509804,0,0,2.583333333,0
55,WestFloMo,EmpSupp,FlwgsPbi5L,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
56,WestFloMo,EmpSupp,HgzlyHTyGi,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
57,WestFloMo,EmpSupp,IEcVQrkKj0,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
58,WestFloMo,EmpSupp,J6PSI3dp20,2,0,0.023529412,0.023529412,0,7.94E-41,0.023529412,0,0,2,0
59,WestFloMo,EmpSupp,K4QLJDOI7c,2,0,0.023529412,0.023529412,0,3.39E-05,0.052941176,0,0,5.166666667,0
60,WestFloMo,EmpSupp,KKO9rzyHLL,1,0,0.011764706,0.011764706,0,3.45E-16,0.015686275,0,0,1.5,0
61,WestFloMo,EmpSupp,KqsmafO9Kc,3,0,0.035294118,0.035294118,0,6.43E-05,0.035294118,0,0,3,0
62,WestFloMo,EmpSupp,MG8dbmVexI,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
63,WestFloMo,EmpSupp,Ps0jLJhpVa,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
64,WestFloMo,EmpSupp,RQRSPDf1MD,3,0,0.035294118,0.035294118,0,6.90E-16,0.048039216,0,0,4.833333333,0
65,WestFloMo,EmpSupp,SfNgc0W35i,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
66,WestFloMo,EmpSupp,SkpY1He0kV,2,0,0.023529412,0.023529412,0,0.077016458,0.06302521,0,0,6.7,0
67,WestFloMo,EmpSupp,SuuTm5Ic1z,4,0,0.047058824,0.047058824,0,5.49E-05,0.057647059,0,0,5.5,0
68,WestFloMo,EmpSupp,To0eTNaSrC,2,0,0.023529412,0.023529412,0,3.29E-42,0.023529412,0,0,2,0
69,WestFloMo,EmpSupp,UPcYoekOX0,2,0,0.023529412,0.023529412,0,0.144743594,0.047058824,0,0,4.916666667,0
70,WestFloMo,EmpSupp,Ui0lciT3z8,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
71,WestFloMo,EmpSupp,VQDKQgqo5c,1,0,0.011764706,0.011764706,0,3.45E-16,0.015686275,0,0,1.5,0
72,WestFloMo,EmpSupp,X1UhfCJr3b,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
73,WestFloMo,EmpSupp,Y8dOLAE6xM,1,0,0.011764706,0.011764706,0,7.78E-41,0.015686275,0,0,1.5,0
74,WestFloMo,EmpSupp,cQOqjfpJBD,11,0,0.129411765,0.129411765,0,0.493789025,0.16527977,0,0,16.83333333,0
75,WestFloMo,EmpSupp,dhw7W9frib,8,0,0.094117647,0.094117647,0,0.000122792,0.114785374,0,0,12.5,0
76,WestFloMo,EmpSupp,gOVhxXi4K5,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
77,WestFloMo,EmpSupp,hWlUnfftae,3,0,0.035294118,0.035294118,0,0.221760051,0.067820069,0,0,7.166666667,0
78,WestFloMo,EmpSupp,mRbG3NHMp6,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
79,WestFloMo,EmpSupp,mgtQMGD2Bd,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
80,WestFloMo,EmpSupp,p9BM6dRjOS,6,0,0.070588235,0.070588235,0,5.49E-05,0.091265597,0,0,10,0
81,WestFloMo,EmpSupp,uBK99aAkw7,1,0,0.011764706,0.011764706,0,0.077016458,0.056241033,0,0,5.7,0
82,WestFloMo,EmpSupp,wiQPWR55Qc,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
83,WestFloMo,EmpSupp,wy8q7Tsv51,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
84,WestFloMo,EmpSupp,x8x8d8fojs,1,0,0.011764706,0.011764706,0,1.65E-42,0.011764706,0,0,1,0
85,WestFloMo,EmpSupp,ywWA3XN4xx,1,0,0.011764706,0.011764706,0,7.78E-41,0.015686275,0,0,1.5,0
0,WestFloMo,Gossip,0pORiiPzFJ,1,1,0.025,0.0125,0.0125,3.15E-36,0.0125,0,0,1,0.0125
1,WestFloMo,Gossip,2B4cww7E6H,0,2,0.025,0,0.025,4.44E-38,0,0,0,0,0.025
2,WestFloMo,Gossip,2ysmumKheG,1,3,0.05,0.0125,0.0375,9.56E-16,0.01875,0.001424051,0.001424051,1.833333333,0.0625
3,WestFloMo,Gossip,4SvBcrJ254,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
4,WestFloMo,Gossip,8iiUaabIgM,1,6,0.0875,0.0125,0.075,1.42E-12,0.016666667,0.001898734,0.001898734,1.5,0.125
5,WestFloMo,Gossip,A2WjzgtNDq,5,6,0.1375,0.0625,0.075,0.313904173,0.064285714,0.014003165,0.014003165,5.5,0.2875
6,WestFloMo,Gossip,AiG4LfONQ6,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
7,WestFloMo,Gossip,bD9f6llLpe,0,2,0.025,0,0.025,4.44E-38,0,0,0,0,0.025
8,WestFloMo,Gossip,bU2fBNkYRL,1,2,0.0375,0.0125,0.025,8.42E-15,0.020833333,0,0,2.283333333,0.025
9,WestFloMo,Gossip,Bvkt2qjTAb,2,6,0.1,0.025,0.075,0.265854867,0.034615385,0.004984177,0.004984177,3.5,0.2875
10,WestFloMo,Gossip,BWBNnppOi5,2,4,0.075,0.025,0.05,0.133449928,0.0625,0.005300633,0.005300633,5.666666667,0.05
11,WestFloMo,Gossip,CMdnMLaaW4,2,2,0.05,0.025,0.025,2.49E-12,0.025,0.000158228,0.000158228,2,0.125
12,WestFloMo,Gossip,CnCfHLZLcT,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
13,WestFloMo,Gossip,DclIdKCDKw,0,3,0.0375,0,0.0375,4.44E-38,0,0,0,0,0.325
14,WestFloMo,Gossip,dexfJ4c8xl,1,3,0.05,0.0125,0.0375,3.15E-36,0.0125,0.000316456,0.000316456,1,0.0375
15,WestFloMo,Gossip,DpLfSTNApV,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.3
16,WestFloMo,Gossip,EDXX25pBlE,2,2,0.05,0.025,0.025,9.83E-16,0.028125,0.001582278,0.001582278,2.5,0.0625
17,WestFloMo,Gossip,Fr5vIOCeok,0,2,0.025,0,0.025,4.44E-38,0,0,0,0,0.025
18,WestFloMo,Gossip,gDKlZubk20,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
19,WestFloMo,Gossip,HFR6hY3Snb,3,6,0.1125,0.0375,0.075,0.359495428,0.05,0.006962025,0.006962025,4.5,0.2875
20,WestFloMo,Gossip,hW1jvoxgyh,2,2,0.05,0.025,0.025,8.89E-15,0.028409091,0.001265823,0.001265823,3.083333333,0.025
21,WestFloMo,Gossip,hxSHENV3Vb,0,3,0.0375,0,0.0375,4.44E-38,0,0,0,0,0.0625
22,WestFloMo,Gossip,jd9y5dsXO7,1,6,0.0875,0.0125,0.075,0.11302275,0.028125,0.004193038,0.004193038,2.833333333,0.2875
23,WestFloMo,Gossip,JIZmJGIlxU,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
24,WestFloMo,Gossip,LmXjMziAXq,1,4,0.0625,0.0125,0.05,1.88E-12,0.016666667,0.001265823,0.001265823,1.5,0.125
25,WestFloMo,Gossip,oWg71k35iP,1,3,0.05,0.0125,0.0375,5.24E-17,0.0125,0.000949367,0.000949367,1,0.1125
26,WestFloMo,Gossip,pRDnGQRKZg,1,4,0.0625,0.0125,0.05,0.069249279,0.036363636,0.001424051,0.001424051,3.416666667,0.05
27,WestFloMo,Gossip,qjcPqxF7ls,0,3,0.0375,0,0.0375,4.44E-38,0,0,0,0,0.0375
28,WestFloMo,Gossip,Rf1I71Np2s,2,3,0.0625,0.025,0.0375,0.000111109,0.025,0,0,2,0.0625
29,WestFloMo,Gossip,Sc6riQrRX4,2,2,0.05,0.025,0.025,0.162889841,0.053333333,0.002531646,0.002531646,4.833333333,0.05
30,WestFloMo,Gossip,sJkhkEMXrO,0,3,0.0375,0,0.0375,4.44E-38,0,0,0,0,0.0625
31,WestFloMo,Gossip,UA3VDWQdkZ,0,1,0.0125,0,0.0125,4.44E-38,0,0,0,0,0.0125
32,WestFloMo,Gossip,UKBoWSULpT,2,6,0.1,0.025,0.075,0.265854867,0.034615385,0.002056962,0.002056962,3.5,0.2875
33,WestFloMo,Gossip,wvgk2wWROk,1,2,0.0375,0.0125,0.025,3.15E-36,0.0125,0.000316456,0.000316456,1,0.025
34,WestFloMo,Gossip,XFNom32yBG,2,3,0.0625,0.025,0.0375,0.000111109,0.025,0,0,2,0.0625
35,WestFloMo,Gossip,xNq53lJ85r,2,5,0.0875,0.025,0.0625,0.000111109,0.025,0.000632911,0.000632911,2,0.0625
36,WestFloMo,Gossip,Z2nJosxNps,1,3,0.05,0.0125,0.0375,5.24E-17,0.0125,0.000158228,0.000158228,1,0.1125
37,WestFloMo,Gossip,zYCPR46vzU,0,4,0.05,0,0.05,4.44E-38,0,0,0,0,0.05
38,WestFloMo,Gossip,0B1fiqQFkA,1,0,0.0125,0.0125,0,5.24E-17,0.016666667,0,0,1.5,0
39,WestFloMo,Gossip,3IhNpWtGlL,1,0,0.0125,0.0125,0,0.11302275,0.030625,0,0,3.083333333,0
40,WestFloMo,Gossip,5Lox6JSdzD,5,0,0.0625,0.0625,0,1.07E-12,0.0675,0,0,6.666666667,0
41,WestFloMo,Gossip,5eggge3kdl,2,0,0.025,0.025,0,0.048049307,0.033333333,0,0,3.816666667,0
42,WestFloMo,Gossip,7ekZdHmzLI,3,0,0.0375,0.0375,0,1.17E-34,0.0375,0,0,3,0
43,WestFloMo,Gossip,8JNDKoLkMa,1,0,0.0125,0.0125,0,1.10E-34,0.016666667,0,0,1.5,0
44,WestFloMo,Gossip,DKBDHQ6DUH,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
45,WestFloMo,Gossip,DklVDmfaGa,2,0,0.025,0.025,0,1.05E-16,0.025,0,0,2,0
46,WestFloMo,Gossip,FIJQs3mbbH,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
47,WestFloMo,Gossip,FlwgsPbi5L,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
48,WestFloMo,Gossip,FnrQOSVXEX,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
49,WestFloMo,Gossip,GB1LNmzL00,1,0,0.0125,0.0125,0,1.10E-34,0.016666667,0,0,1.5,0
50,WestFloMo,Gossip,GBjV2DAYal,1,0,0.0125,0.0125,0,0.029439912,0.03266129,0,0,3.283333333,0
51,WestFloMo,Gossip,GJqPCx1Ufi,1,0,0.0125,0.0125,0,0.133449928,0.04375,0,0,3.833333333,0
52,WestFloMo,Gossip,HgzlyHTyGi,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
53,WestFloMo,Gossip,IEcVQrkKj0,1,0,0.0125,0.0125,0,0.048049307,0.026630435,0,0,2.816666667,0
54,WestFloMo,Gossip,J6PSI3dp20,2,0,0.025,0.025,0,1.13E-34,0.025,0,0,2,0
55,WestFloMo,Gossip,K4QLJDOI7c,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
56,WestFloMo,Gossip,KFAQOff7KU,1,0,0.0125,0.0125,0,0.152832117,0.03828125,0,0,3.5,0
57,WestFloMo,Gossip,KqsmafO9Kc,3,0,0.0375,0.0375,0,0.000166663,0.0375,0,0,3,0
58,WestFloMo,Gossip,MG8dbmVexI,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
59,WestFloMo,Gossip,Ps0jLJhpVa,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
60,WestFloMo,Gossip,QoCFF8bbpj,1,0,0.0125,0.0125,0,0.11302275,0.030625,0,0,3.083333333,0
61,WestFloMo,Gossip,SfNgc0W35i,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
62,WestFloMo,Gossip,SuuTm5Ic1z,7,0,0.0875,0.0875,0,0.512327545,0.105882353,0,0,9.5,0
63,WestFloMo,Gossip,To0eTNaSrC,2,0,0.025,0.025,0,6.26E-36,0.025,0,0,2,0
64,WestFloMo,Gossip,U2oqH1jrLV,1,0,0.0125,0.0125,0,0.048049307,0.026630435,0,0,2.816666667,0
65,WestFloMo,Gossip,UPcYoekOX0,1,0,0.0125,0.0125,0,1.07E-12,0.01875,0,0,1.833333333,0
66,WestFloMo,Gossip,Ui0lciT3z8,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
67,WestFloMo,Gossip,X4IWiJwGIb,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
68,WestFloMo,Gossip,Y8dOLAE6xM,1,0,0.0125,0.0125,0,1.10E-34,0.016666667,0,0,1.5,0
69,WestFloMo,Gossip,cQOqjfpJBD,5,0,0.0625,0.0625,0,0.056789058,0.081666667,0,0,8.416666667,0
70,WestFloMo,Gossip,dhw7W9frib,3,0,0.0375,0.0375,0,0.275912591,0.0675,0,0,6,0
71,WestFloMo,Gossip,hCj62DCCyZ,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
72,WestFloMo,Gossip,hWlUnfftae,1,0,0.0125,0.0125,0,0.056733503,0.048790323,0,0,4.5,0
73,WestFloMo,Gossip,m90Z46OkM5,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
74,WestFloMo,Gossip,mRbG3NHMp6,2,0,0.025,0.025,0,1.64E-14,0.028125,0,0,3.283333333,0
75,WestFloMo,Gossip,p9BM6dRjOS,5,0,0.0625,0.0625,0,0.364544057,0.069444444,0,0,7,0
76,WestFloMo,Gossip,tcKtjP9AHi,2,0,0.025,0.025,0,5.56E-05,0.033333333,0,0,3,0
77,WestFloMo,Gossip,uBK99aAkw7,1,0,0.0125,0.0125,0,0.056733503,0.048790323,0,0,4.5,0
78,WestFloMo,Gossip,wiQPWR55Qc,2,0,0.025,0.025,0,0.10478281,0.056018519,0,0,5.416666667,0
79,WestFloMo,Gossip,wy8q7Tsv51,1,0,0.0125,0.0125,0,0.048049307,0.026630435,0,0,2.816666667,0
80,WestFloMo,Gossip,x8x8d8fojs,1,0,0.0125,0.0125,0,3.15E-36,0.0125,0,0,1,0
0,WestFloMo,Liked,0B1fiqQFkA,1,2,0.04,0.013333333,0.026666667,4.20E-11,0.013333333,0.00036036,0.00036036,1,0.026666667
1,WestFloMo,Liked,0pORiiPzFJ,0,3,0.04,0,0.04,1.20E-12,0,0,0,0,0.053333333
2,WestFloMo,Liked,2B4cww7E6H,0,1,0.013333333,0,0.013333333,1.20E-12,0,0,0,0,0.013333333
3,WestFloMo,Liked,2ysmumKheG,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.2
4,WestFloMo,Liked,4SvBcrJ254,0,5,0.066666667,0,0.066666667,1.20E-12,0,0,0,0,0.253333333
5,WestFloMo,Liked,7ekZdHmzLI,4,2,0.08,0.053333333,0.026666667,0.185701342,0.125106383,0.000630631,0.000630631,11.08333333,0.026666667
6,WestFloMo,Liked,8iiUaabIgM,2,6,0.106666667,0.026666667,0.08,8.29E-11,0.026666667,0.002342342,0.002342342,2,0.186666667
7,WestFloMo,Liked,A2WjzgtNDq,8,4,0.16,0.106666667,0.053333333,0.185700788,0.144,0.008258258,0.008258258,12.66666667,0.066666667
8,WestFloMo,Liked,AKWrTUVKs8,0,3,0.04,0,0.04,1.20E-12,0,0,0,0,0.186666667
9,WestFloMo,Liked,bD9f6llLpe,0,2,0.026666667,0,0.026666667,1.20E-12,0,0,0,0,0.026666667
10,WestFloMo,Liked,bU2fBNkYRL,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.146666667
11,WestFloMo,Liked,Bvkt2qjTAb,1,6,0.093333333,0.013333333,0.08,7.16E-10,0.017777778,0.000870871,0.000870871,1.5,0.253333333
12,WestFloMo,Liked,BWBNnppOi5,6,6,0.16,0.08,0.08,0.092850347,0.081666667,0.008738739,0.008738739,6.5,0.133333333
13,WestFloMo,Liked,c25707kBkd,0,6,0.08,0,0.08,1.20E-12,0,0,0,0,0.08
14,WestFloMo,Liked,CMdnMLaaW4,0,2,0.026666667,0,0.026666667,1.20E-12,0,0,0,0,0.026666667
15,WestFloMo,Liked,CnCfHLZLcT,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.053333333
16,WestFloMo,Liked,DclIdKCDKw,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.066666667
17,WestFloMo,Liked,dexfJ4c8xl,0,4,0.053333333,0,0.053333333,1.20E-12,0,0,0,0,0.053333333
18,WestFloMo,Liked,dEzm9ODlq9,1,1,0.026666667,0.013333333,0.013333333,7.90E-09,0.02,9.01E-05,9.01E-05,1.833333333,0.013333333
19,WestFloMo,Liked,DpLfSTNApV,0,5,0.066666667,0,0.066666667,1.20E-12,0,0,0,0,0.16
20,WestFloMo,Liked,EDXX25pBlE,2,3,0.066666667,0.026666667,0.04,1.43E-09,0.035555556,0.001261261,0.001261261,3,0.093333333
21,WestFloMo,Liked,gDKlZubk20,3,6,0.12,0.04,0.08,4.61E-07,0.043555556,0.005315315,0.005315315,4.416666667,0.106666667
22,WestFloMo,Liked,hCj62DCCyZ,1,4,0.066666667,0.013333333,0.053333333,4.20E-11,0.013333333,0.001081081,0.001081081,1,0.12
23,WestFloMo,Liked,HFR6hY3Snb,2,6,0.106666667,0.026666667,0.08,8.62E-09,0.03,0.005105105,0.005105105,2.5,0.226666667
