"ID","Empathy_Factor","NegAffect_Factor","PosAffect_Factor","LifeSatTransf_Factor","Floor","Age","Gender_bin","Race_1","Race_2","Race_3","Race_4","Race_5","Race_6","Race_7","Race_8","Race_9","Race_cat","Major_recode","Major_BySchool","Rlgn","PolPrty","FinclAid","Born_bin","YearsUS","CtznStatus_bin","Siblings","FatherEd_recode","MotherEd_recode","FmlyIncome","FmlyStatus","IRI_PT","IRI_EC","IRI_PD","PosEmp_avg","LTES_avg","PSA_avg","IRQ_TN","IRQ_TP","IRQ_EN","IRQ_EP","IRQ_TOTAL","NTB_avg","SSS_Stnfrd","MCSDS_avg","PANAS_PosAvg","PANAS_NegAvg","BFI_e","BFI_a","BFI_c","BFI_n","BFI_o","NPI15_avg","BAS_reward","BAS_fun","BAS_drive","BAS_avg","BIS_avg","Loneliness_avg","SWLS_avg","SHS_avg","PSS_avg","STAI_MEAN","CESD_avg","HPS_avg","RSQ_avg","RSQ_Brood","RSQ_Ponder","Hlth_Time0","SleepHrs_Time0","Rested_Time0","Exercise_Time0","Alcohol_Time0","AlchAmt_Time0","dorm","time","inDegreeQ1","outDegreeFullQ1","outDegreeQ1","numReciprocalQ1","pageRankQ1","neighborhood2inQ1","neighborhood2outQ1","authorityScoreQ1","hubScoreQ1","betweennessCentralityQ1","closenessCentralityQ1","localClusteringCoefficientQ1","inDegreeQ2","outDegreeFullQ2","outDegreeQ2","numReciprocalQ2","pageRankQ2","neighborhood2inQ2","neighborhood2outQ2","authorityScoreQ2","hubScoreQ2","betweennessCentralityQ2","closenessCentralityQ2","localClusteringCoefficientQ2","inDegreeQ3","outDegreeFullQ3","outDegreeQ3","numReciprocalQ3","pageRankQ3","neighborhood2inQ3","neighborhood2outQ3","authorityScoreQ3","hubScoreQ3","betweennessCentralityQ3","closenessCentralityQ3","localClusteringCoefficientQ3","inDegreeQ4","outDegreeFullQ4","outDegreeQ4","numReciprocalQ4","pageRankQ4","neighborhood2inQ4","neighborhood2outQ4","authorityScoreQ4","hubScoreQ4","betweennessCentralityQ4","closenessCentralityQ4","localClusteringCoefficientQ4","inDegreeQ5","outDegreeFullQ5","outDegreeQ5","numReciprocalQ5","pageRankQ5","neighborhood2inQ5","neighborhood2outQ5","authorityScoreQ5","hubScoreQ5","betweennessCentralityQ5","closenessCentralityQ5","localClusteringCoefficientQ5","inDegreeQ6","outDegreeFullQ6","outDegreeQ6","numReciprocalQ6","pageRankQ6","neighborhood2inQ6","neighborhood2outQ6","authorityScoreQ6","hubScoreQ6","betweennessCentralityQ6","closenessCentralityQ6","localClusteringCoefficientQ6","inDegreeQ7","outDegreeFullQ7","outDegreeQ7","numReciprocalQ7","pageRankQ7","neighborhood2inQ7","neighborhood2outQ7","authorityScoreQ7","hubScoreQ7","betweennessCentralityQ7","closenessCentralityQ7","localClusteringCoefficientQ7","inDegreeQ8","outDegreeFullQ8","outDegreeQ8","numReciprocalQ8","pageRankQ8","neighborhood2inQ8","neighborhood2outQ8","authorityScoreQ8","hubScoreQ8","betweennessCentralityQ8","closenessCentralityQ8","localClusteringCoefficientQ8","inDegreeQ9","outDegreeFullQ9","outDegreeQ9","numReciprocalQ9","pageRankQ9","neighborhood2inQ9","neighborhood2outQ9","authorityScoreQ9","hubScoreQ9","betweennessCentralityQ9","closenessCentralityQ9","localClusteringCoefficientQ9","dormTimeInteraction","timeFactor","timeFactor01","timeFactor12","timeFactor02"
323,4.54,3.57,2.02,5.36,2,18,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,47,9,1,2,1,0,15,1,1,4,4,8,19.959,14.517,15.728,18.183,2.5125,2.9075,1.9749,7.0324,36.591,381.73,670.62,175.37,3.3775,5.2557,0.30534,4.5562,1.1134,1.5291,3.2371,2.6801,1.7456,2.0095,1.963,6.3804,3.9627,2.3552,4.1706,2.897,1.2713,14.703,5.9686,1.4412,0.7476,0.28673,0.2416,1.7918,1.7918,1.7918,4.9286,1.9459,1.6094,0.69315,0.69315,1.3863,"RFall",0,1,4,3,1,0.00432219065765975,4,16,0.0446789487213538,0.0429715358260246,0.0129659863945578,0.175438596491228,0,1,3,2,1,0.00925122386994765,4,5,0.00732335761503761,0.0159977678351941,0.00942857142857143,0.111358574610245,0,1,1,1,1,0.00731691700990805,2,5,3.23985452694257e-17,0,0,0.0216919739696312,0,0,1,1,0,0.00481691248849034,1,6,0,0,0,0.0414250207125104,NA,0,1,1,0,0.0030982084220353,1,6,0,4.26823538997439e-17,0,0.0718390804597701,NA,0,3,0,0,0.00345070332361556,1,1,2.18783668928046e-17,0,0,0.0196078431372549,NA,0,2,0,0,0.00357233574058127,1,1,0,7.51832068242368e-17,0,0.0196078431372549,NA,0,2,1,0,0.00323557540139443,1,6,2.66536759026578e-17,0.00950882682611278,0,0.0837520938023451,NA,0,1,0,0,0.0105969469634974,1,1,0,5.69992190754129e-17,0,0.0196078431372549,NA,"RFall.0","0","0",NA,"0"
324,4.63,3.91,1.67,5.22,2,18,0,NA,NA,NA,NA,NA,1,NA,NA,NA,6,47,9,2,1,1,1,18,1,1,2,2,6,14.815,14.517,17.204,19.796,2.5125,2.2309,1.3733,11.643,79.204,991.8,1210,297.18,4.6402,3.77,0.60674,3.4076,0.90821,0.8425,3.443,2.6801,2.2104,2.0095,1.8091,7.1943,1.8019,1.7129,3.2349,3.3735,1.8363,27.722,5.4092,1.1349,0.82367,0.56979,0.20776,1.5851,1.3863,1.5261,4.9286,1.7918,1.6094,0.69315,0,0,"RFall",0,0,1,1,0,0.00294117647058824,1,5,1.14012157957033e-17,0.0241330132115437,0,0.142450142450142,NA,0,8,6,0,0.00294117647058824,1,23,2.50070961999974e-16,0.725440196879033,0,0.152905198776758,0.466666666666667,0,1,0,0,0.00494457639174714,1,1,6.47970905388513e-17,0,0,0.0196078431372549,NA,0,1,0,0,0.00481691248849034,1,1,0,0,0,0.0196078431372549,NA,0,1,1,0,0.0030982084220353,1,3,0,0.0369998332437404,0,0.0203998368013056,NA,0,1,0,0,0.00345070332361556,1,1,2.18783668928046e-17,0,0,0.0196078431372549,NA,0,1,0,0,0.00357233574058127,1,1,0,7.51832068242368e-17,0,0.0196078431372549,NA,0,4,1,0,0.00323557540139443,1,4,2.66536759026578e-17,0.0279254651386664,0,0.0821018062397373,NA,0,2,1,0,0.0105969469634974,1,2,0,0,0,0.02,NA,"RFall.0","0","0",NA,"0"
325,4.72,3.5,2.13,7.86,2,18,0,NA,NA,NA,NA,NA,NA,NA,1,NA,8,36,4,2,1,0,1,18,1,2,4,4,9,25.79,11.031,21.724,15.021,2.3058,3.4343,2.7052,15.948,85.337,751.61,1210,319.7,4.6402,6.8221,0,4.7999,1.3205,1.8639,2.4505,3.0704,1.7456,2.5507,3.1482,6.3804,3.9627,2.3552,4.1706,3.133,1.1286,25.578,6.5452,1.5157,0.89437,0.47674,0.38208,1.5602,1.4816,1.5686,7.2464,2.0149,1.6094,0.69315,0.69315,3.434,"RFall",0,1,4,1,1,0.0132329225293102,6,4,0.00342084682425465,0.0241330132115437,0,0.125,0,1,4,1,1,0.00882883772840528,5,4,0.00571722761991003,0.0279171466406266,0,0.103950103950104,0,1,4,1,1,0.0329638426116476,2,2,6.47970905388513e-17,0,0,0.02,0,0,4,1,0,0.00481691248849034,1,2,0,0.0020026513699092,0,0.02,NA,1,4,1,1,0.0594401902271588,5,2,0,0.0369998332437405,0,0.02,0,0,4,1,0,0.00345070332361556,1,2,2.18783668928046e-17,0.0377318153104763,0,0.02,NA,0,4,1,0,0.00357233574058127,1,3,0,5.63874051181776e-17,0,0.0367917586460633,NA,0,4,1,0,0.00323557540139443,1,4,2.66536759026578e-17,0.0279254651386664,0,0.0821018062397373,NA,3,1,0,0,0.054395806993016,6,1,0,1.13998438150826e-16,0,0.0196078431372549,0,"RFall.0","0","0",NA,"0"
326,5.97,3.44,2.1,3.53,3,19,1,NA,NA,NA,NA,NA,NA,1,NA,NA,7,31,3,1,3,1,1,19,1,5,2,4,8,6.6427,15.689,26.366,19.796,3.3721,3.8223,3.462,9.0569,61.839,548.83,1481.1,249.13,3.8412,1.1086,0.53171,4.317,0.71357,2.3034,5.4523,2.6801,1.0573,1.3647,1.8859,4.8938,3.3666,1.4031,3.0587,2.4388,0.82843,19.722,9.0162,0.46968,0.51101,0.33475,0.2416,1.6174,1.6094,1.6864,4.9286,2.0794,0,0,0,0,"RFall",0,3,6,4,3,0.0135692836723686,8,11,0.011766772719964,0.0874745755145841,0.0266577082781164,0.158730158730159,0.19047619047619,3,4,2,2,0.0331796504643354,7,3,0.00626780424170014,0.00722767220272525,0.00938775510204082,0.0204081632653061,0.2,0,1,0,0,0.00494457639174714,1,1,6.47970905388513e-17,0,0,0.0196078431372549,NA,2,3,2,2,0.0184988659158981,3,4,0.0881023399402332,0.0278695825592924,0,0.0394632991318074,0.166666666666667,2,7,4,2,0.0135000677674592,4,7,0.002454506668787,0.105779139214537,0.0346938775510204,0.075642965204236,0.133333333333333,2,8,5,2,0.0100932607610585,4,13,0.0400405983268499,0.14301730354212,0.0210204081632653,0.0917431192660551,0.142857142857143,1,4,3,1,0.0054112639725737,3,9,0.040203832353643,0.440462214151842,0.0013265306122449,0.0391236306729265,0.333333333333333,2,5,4,2,0.0128490182742646,6,10,0.03685525782388,0.156874998227284,0.00824878522837707,0.0838926174496644,0.2,0,1,1,0,0.0105969469634974,1,4,0,2.84996095377064e-17,0,0.0231160425335183,NA,"RFall.0","0","0",NA,"0"
327,5.91,4.03,2.22,10.9,1,18,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,37,4,1,2,0,1,18,1,1,4,4,9,39.465,12.187,27.937,26.428,4.7516,2.9075,4.1292,15.948,111.51,907.48,1210,347.26,3.3775,8.4592,0.53171,5.301,0.54254,2.4121,5.4523,2.5511,1.3266,3.1123,2.4309,4.8938,2.2854,2.3552,3.2349,3.133,0.86713,25.578,9.0162,1.366,0.66528,0.28673,0.49345,1.6487,1.6094,1.6487,4.9286,1.9459,1.3863,0.69315,0.69315,1.6094,"RFall",0,9,8,6,6,0.0356276307309126,26,17,0.347379734262031,0.440456946968378,0.0532591014427749,0.170068027210884,0.152380952380952,8,6,4,3,0.0290236945434988,20,16,0.262129937669065,0.229615890229318,0.0595532879818594,0.126262626262626,0.166666666666667,4,1,0,0,0.0420620983782788,12,1,0.288951324407804,0,0,0.0196078431372549,0.333333333333333,3,4,3,2,0.0387692449391264,10,7,0.119491613026892,0.0912102029337965,0.0708163265306122,0.0368731563421829,0.2,5,6,3,2,0.0326259338549257,16,9,0.281360234322708,0.401153307768078,0.045463556851312,0.0668449197860963,0.25,6,6,4,2,0.0321803277502392,12,14,0.416983790947705,0.654032548887857,0.030469387755102,0.0581395348837209,0.311111111111111,4,3,1,1,0.0677586929644774,17,6,0.373262157415079,0.222414540735496,0.0153061224489796,0.0350385423966363,0.1,4,5,5,1,0.0130214487131425,8,15,0.218039447943865,0.915799380355399,0.0358101716877227,0.0853242320819113,0.277777777777778,4,2,1,0,0.0310247561348147,9,3,0.489752939133009,0.465637294778661,0.000816326530612245,0.0203998368013056,0.3,"RFall.0","0","0",NA,"0"
328,5.61,3.05,1.98,11.57,3,19,0,NA,NA,NA,NA,NA,NA,1,NA,NA,7,31,3,1,1,0,1,19,1,1,4,4,9,32.295,18.048,23.259,13.475,1.9032,1.8133,2.8118,8.3914,36.591,177.26,1086.7,179.29,2.9264,10.159,0.75622,5.0482,0.9946,1.6413,3.443,3.4648,1.7456,2.1428,2.3523,6.3804,1.8019,1.7129,3.0587,2.4388,0.86713,32.303,8.3745,0.72904,0.69348,0.13063,0.17284,1.4996,1.3863,1.4351,4.9286,1.9459,1.6094,0.69315,0.69315,1.3863,"RFall",0,6,8,6,6,0.0299269147059983,22,15,0.52821949904014,0.971543767498865,0.00413556851311953,0.165562913907285,0.227272727272727,6,8,6,6,0.0290330685219686,20,13,0.668307866294429,0.983119649826131,0.00361567570751244,0.125944584382872,0.212121212121212,4,2,2,2,0.0298759801277277,10,6,0.872430905461819,0.201066279854772,0.00816326530612245,0.0236630383341221,0.333333333333333,4,8,6,4,0.0369896289467577,10,11,0.642441925003833,1,0.0549659863945578,0.0373134328358209,0.133333333333333,4,5,5,4,0.0184168255018455,12,12,0.461717001615014,0.878025577048695,0.00936443148688047,0.0687757909215956,0.222222222222222,3,7,6,3,0.014230665317008,9,17,0.243459400934348,0.566654701992802,0.0398134110787172,0.0579374275782155,0.25,1,4,3,0,0.00852665677408943,5,6,0.0570164412672842,0.38720551126112,0.00931972789115646,0.0350140056022409,0.666666666666667,4,5,5,3,0.0139180983211847,11,12,0.30534951892811,0.482554423797585,0.0280621963070943,0.0850340136054422,0.194444444444444,1,2,2,0,0.0196043518824702,2,7,0,0.512262961514984,0.00285714285714286,0.0226654578422484,0,"RFall.0","0","0",NA,"0"
329,7.33,3.45,2.22,10.44,3,18,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,2,3,0,1,18,1,1,4,4,9,25.79,22.813,32.717,18.183,4.7516,0.79217,4.9272,12.273,91.638,751.61,1341.4,301.65,2.4886,10.159,0.076765,6.357,0.86251,2.0846,3.8656,2.9398,1.5819,2.8291,1.205,5.6137,4.5948,1.1018,3.4148,3.6183,0.46135,27.722,8.3745,1.2129,0.60639,0.23142,0.30627,1.6014,1.6094,1.5686,7.2464,1.9459,1.3863,0.69315,0.69315,1.3863,"RFall",0,2,7,4,2,0.00697536125716569,8,15,0.0649198872955797,0.418601355193883,0.00219954648526077,0.168350168350168,0.2,2,7,4,2,0.00759317917473143,8,13,0.074378966382131,0.446874501345132,0.00226498218334953,0.122249388753056,0.2,2,4,2,2,0.0152020256735173,3,5,0.0974717491867149,0.0213997019106527,0,0.0265957446808511,0.166666666666667,2,6,3,2,0.0122774755207814,3,7,0.0415185086707479,0.329465552040065,0.0128571428571429,0.0408496732026144,0.1,2,6,3,2,0.00786675143684927,6,11,0.145470167091503,0.283495862116395,0.00374149659863946,0.06765899864682,0.1,2,8,4,2,0.0178589926939495,8,12,0.0637148600673583,0.390684847455464,0.0354081632653061,0.0569476082004556,0.0666666666666667,1,3,2,1,0.0209569028500147,11,5,0.0839734904745416,0.606201304230345,0,0.0351123595505618,0.333333333333333,1,5,3,1,0.0118859018471445,10,9,0.0555697243920355,0.275188153830674,0.0102021379980564,0.0833333333333333,0.333333333333333,1,3,2,0,0.0135994152698217,2,5,0.00157937876883614,0.507744282566663,0.00122448979591837,0.0212585034013605,0,"RFall.0","0","0",NA,"0"
330,8.11,4.22,2.68,8.31,3,19,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,47,9,2,2,0,0,1,1,2,4,3,9,32.295,27.633,35.954,24.744,5.4778,4.205,3.7936,16.545,118.45,991.8,1086.7,356.57,3.3775,6.8221,0.30534,7.1949,1.1134,2.8432,5.2158,3.4648,2.1353,4.7481,2.2739,8.0554,5.2623,3.3688,5.6299,2.897,1.0184,16.285,9.0162,1.4412,0.82367,0.31156,0.58247,1.6864,1.6864,1.7228,4.9286,1.9459,1.7918,0.69315,0.69315,1.7918,"RFall",0,6,8,6,3,0.0149081129090882,18,24,0.249438506397196,0.41895303845318,0.0893880915003364,0.183150183150183,0.121212121212121,6,8,5,3,0.0156522755540221,14,17,0.170180477234231,0.315643760516766,0.0693736784757193,0.128205128205128,0.0727272727272727,2,3,2,2,0.0152020256735173,3,5,0.0974717491867149,0.0213997019106527,0,0.0265957446808511,0.166666666666667,2,7,4,2,0.0129947163587652,3,9,0.0924881236999932,0.127757954863315,0.00571428571428571,0.040453074433657,0.0666666666666667,5,6,5,3,0.0149390006335687,13,16,0.37263743690804,0.551535417722348,0.086069970845481,0.0698324022346369,0.0444444444444444,7,5,3,2,0.0399841771063235,25,10,0.366839381786001,0.283705777667758,0.0915821185617104,0.0569476082004556,0.0666666666666667,10,4,3,2,0.0613572956803533,23,8,1,0.536269048237068,0.0650680272108844,0.0353857041755131,0.102564102564103,9,7,5,4,0.0508842732102943,26,16,0.40789814591994,0.479024425631017,0.204709426627794,0.0868055555555556,0.0659340659340659,0,2,0,0,0.0105969469634974,1,1,0,5.69992190754129e-17,0,0.0196078431372549,NA,"RFall.0","0","0",NA,"0"
331,7.1,2.4,2.26,9.99,1,18,0,NA,NA,NA,NA,NA,1,NA,NA,NA,6,47,9,2,3,0,0,13,NA,1,4,4,8,25.79,21.616,32.717,10.458,3.8206,4.205,3.0265,8.3914,118.45,433.58,971.24,257.7,2.065,6.8221,0.45648,6.0864,0.81495,2.3034,5.692,3.3329,0.46174,3.1123,1.0571,6.3804,3.3666,1.4031,3.4148,2.6655,0.71001,34.743,10.345,0.19462,0.24516,0.091005,0.2416,1.6409,1.5686,1.5261,7.2464,2.0794,1.6094,0.69315,0.69315,2.0794,"RFall",0,4,8,4,4,0.0352235040858667,24,14,0.0893073510360592,0.255709684406703,0.0342212367653828,0.159744408945687,0.142857142857143,4,6,4,4,0.0309245435229344,19,14,0.111247460179568,0.18681325053579,0.0566511175898931,0.126262626262626,0.107142857142857,3,1,1,1,0.0278431567557472,8,3,0.2864214383673,0.188722658593351,0.000816326530612245,0.0203998368013056,0.166666666666667,3,3,2,1,0.0475955475933384,8,3,0.210553445953252,0.0270564298956193,0.0159183673469388,0.0204081632653061,0.1,4,7,5,4,0.0288699661728027,18,19,0.220950338663933,0.441609377359677,0.138174279235504,0.0705218617771509,0.0277777777777778,3,7,6,3,0.0295635492889232,15,16,0.19420957123319,0.587276645322905,0.0738707482993197,0.0579374275782155,0.111111111111111,5,2,2,1,0.0496437880474356,18,10,0.28640618593943,0.234852407562852,0.094312925170068,0.0354609929078014,0.19047619047619,4,7,4,2,0.0306896686384439,23,13,0.424957556372976,0.652570012771523,0.030875283446712,0.0841750841750842,0.25,0,0,0,0,0.0105969469634974,1,1,0,5.69992190754129e-17,0,0.0196078431372549,NA,"RFall.0","0","0",NA,"0"
332,4.29,2.99,2.04,6.7,2,18,0,NA,1,NA,NA,NA,NA,NA,NA,NA,2,5,1,1,3,1,1,18,1,0,4,4,8,19.959,14.517,15.728,15.021,1.1445,2.9075,1.5711,8.3914,51.163,381.73,506.31,187.21,2.3458,8.4592,0.22942,3.8528,0.76537,2.0846,2.0805,2.4225,1.4132,2.8291,2.4309,4.2207,3.3666,2.3552,3.4148,2.4388,1.0184,17.958,4.8674,1.366,0.7209,0.37682,0.32186,1.6715,1.6864,1.6487,4.9286,1.9459,1.0986,0.69315,0.69315,0.69315,"RFall",0,2,7,6,2,0.00900389015916566,13,17,0.1522573798498,0.807920020626615,0.0187896015549077,0.173010380622837,0.357142857142857,3,3,3,2,0.0154075671037538,15,12,0.278188932543328,0.18892031362689,0.019974732750243,0.123762376237624,0.2,0,1,1,0,0.00494457639174714,1,4,6.47970905388513e-17,0.181859578733718,0,0.0342465753424658,NA,1,0,0,0,0.0100862825377977,4,1,0.0667136846340774,0,0,0.0196078431372549,NA,1,5,5,1,0.00648506982993537,5,15,0.105115856847275,0.84496657953945,0.00471137026239067,0.0693481276005548,0.333333333333333,1,1,1,1,0.0094980820982494,5,4,0.0356995580576979,0.0951096878462249,0,0.0556792873051225,0,0,2,0,0,0.00357233574058127,1,1,0,7.51832068242368e-17,0,0.0196078431372549,NA,3,2,0,0,0.0144283604469774,15,1,0.10821274274107,0,0,0.0196078431372549,0.333333333333333,1,1,1,0,0.0151006494229838,2,3,0,0.465637294778661,0.000816326530612245,0.0203998368013056,0,"RFall.0","0","0",NA,"0"
333,5.78,3.76,2.42,10.44,2,18,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,35,4,2,2,0,1,18,1,1,4,4,9,25.79,13.349,27.937,19.796,4.2806,2.7739,3.2433,13.518,98.103,827.44,1341.4,319.7,4.4779,8.4592,0.15323,6.632,0.81495,2.4121,3.6526,3.3329,1.7456,3.4001,2.5097,6.3804,4.5948,2.3552,4.3685,3.3735,1.0555,32.303,9.6733,0.72904,0.60639,0.33475,0.38208,1.7228,1.6864,1.7579,7.2464,1.8718,1.6094,0.69315,0.69315,2.8332,"RFall",0,6,8,3,3,0.0247116474257792,15,10,0.0724608605886238,0.0518897099585646,0.0183934990537568,0.145772594752187,0.166666666666667,5,8,4,3,0.0165131402866257,11,13,0.0693588449903695,0.0912344177802162,0.0220806608357629,0.126903553299492,0.166666666666667,3,4,2,1,0.044678477892558,11,3,0.213502495592276,0,0.0187755102040816,0.0204081632653061,0,2,4,2,1,0.0145375149856607,6,5,0.0128560914764023,0.0298718168397011,0.00244897959183673,0.0377928949357521,0.333333333333333,5,6,2,1,0.024451933373077,15,5,0.146725415973756,0.0909481710663301,0.025608843537415,0.0646830530401035,0.142857142857143,6,7,2,1,0.0562713605533543,18,4,0.380013697650484,0.0857667541658563,0.0159261418853256,0.0538793103448276,0.214285714285714,1,4,2,1,0.00621275780970655,2,6,0.0134855233892419,0.0861208549514806,0,0.0376789751318764,0.333333333333333,4,8,2,2,0.032498830037293,12,9,0.159310553767451,0.0663927833109751,0.0422721088435374,0.0809061488673139,0.2,2,8,1,0,0.0303341766959683,6,2,0.090428726951559,0,0.00285714285714286,0.02,0,"RFall.0","0","0",NA,"0"
334,7.34,4.31,1.77,6.7,2,19,1,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,1,1,3,0,1,19,1,1,3,2,9,25.79,21.616,35.954,26.428,2.9359,1.3849,3.7936,5.6285,16.561,381.73,763.41,152.29,4.6402,8.4592,0.38103,3.8528,0.71357,1.6413,5.2158,3.0704,1.8256,2.2775,0,4.2207,2.8072,0,1.9297,3.3735,1.41,17.958,3.3535,1.5157,0.82367,0.33475,0.020634,1.6332,1.6094,1.6094,2.9153,1.9459,1.6094,0.69315,0,0,"RFall",0,2,8,4,1,0.00840634415784186,9,10,0.0128768201880442,0.106980530175911,0.0104659863945578,0.149700598802395,0.2,2,8,4,2,0.00963857699975329,8,15,0.0223183928850587,0.112231854102275,0.00954421768707483,0.127551020408163,0.2,1,8,4,1,0.011163955850169,2,6,3.23985452694257e-16,0,0.00163265306122449,0.0217296827466319,0,1,8,4,0,0.00891128810370713,2,9,0,0.0995208011010823,0.0114285714285714,0.0406834825061025,0.2,1,8,4,0,0.00573168558076531,2,10,0,0.282041727397513,0.0159183673469388,0.0707213578500707,0.2,1,8,5,1,0.0184768517148388,10,11,0.0108234353677633,0.451669142332458,0.0219834791059281,0.0570125427594071,0.2,0,8,5,0,0.00357233574058127,1,12,0,1,0,0.0370919881305638,0.3,0,8,4,0,0.00323557540139443,1,16,1.06614703610631e-16,0.246917326060565,0,0.0932835820895522,0.166666666666667,0,8,3,0,0.0105969469634974,1,9,0,0.00960340205697014,0,0.0254582484725051,0,"RFall.0","0","0",NA,"0"
335,5.5,2.91,1.58,8.25,3,18,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,36,4,NA,1,0,1,18,1,2,4,4,9,25.79,19.233,18.696,15.021,2.7225,3.1723,2.9189,9.7142,56.408,381.73,584.98,203.28,2.9264,8.4592,0.60674,2.38,0.4124,1.189,4.7524,2.4225,1.1488,1.8776,1.5046,4.2207,2.2854,1.1018,2.3909,2.4388,1.236,19.722,7.1387,0.89491,0.60639,0.31156,0.17284,1.6332,1.6487,1.6094,2.9153,1.8718,1.3863,0,0.69315,1.7918,"RFall",0,6,8,8,5,0.0304302151319146,20,23,0.501951639327566,0.990159417118649,0.112277168552894,0.181818181818182,0.208791208791209,8,8,6,4,0.0315797705157797,26,12,0.739244591851612,0.833186925877691,0.0736310333657272,0.123152709359606,0.197802197802198,0,0,0,0,0.00494457639174714,1,1,6.47970905388513e-17,0,0,0.0196078431372549,NA,2,4,0,0,0.0146242216656155,8,1,0.273434499425602,0,0,0.0196078431372549,0,3,8,6,2,0.0142468798554835,10,19,0.281543292355902,1,0.0512162293488824,0.0704225352112676,0.138888888888889,2,8,6,1,0.0082128381758006,6,18,0.144846203931486,0.628117169842734,0.0252993197278912,0.0584795321637427,0.321428571428571,0,4,2,0,0.00357233574058127,1,7,0,0.562352053187851,0,0.0363108206245461,0,2,5,5,2,0.0103242058593026,8,15,0.102558504152162,0.628490618124386,0.00980952380952381,0.0854700854700855,0.238095238095238,0,2,0,0,0.0105969469634974,1,1,0,5.69992190754129e-17,0,0.0196078431372549,NA,"RFall.0","0","0",NA,"0"
336,5.05,2.77,1.82,10.7,2,18,0,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,1,1,3,0,1,18,1,3,3,3,9,25.79,16.866,15.728,15.021,4.9911,4.205,3.0265,10.364,73.24,489.25,670.62,232.19,3.0753,8.4592,0.45648,3.6278,0.18371,1.6413,3.0348,1.914,0.77071,3.4001,2.1958,4.2207,2.8072,1.1018,2.5522,1.9998,0.98112,34.743,9.6733,0.37995,0.44197,0.20048,0.36733,1.5851,1.5686,1.4816,4.9286,2.0794,1.9459,0.69315,0.69315,2.3979,"RFall",0,5,8,6,4,0.0343512730437329,27,23,0.177798694754972,0.507537963672334,0.132675247487922,0.176678445229682,0.0545454545454545,2,8,6,1,0.0121295171457381,7,20,0.101216193407703,0.738788782991427,0.0305419501133787,0.12853470437018,0.285714285714286,1,2,1,1,0.0458375595234937,4,2,6.47970905388513e-17,0.00647765101759691,0,0.02,0,1,2,2,1,0.0107461452776497,3,4,0,0.0820920627460092,0.000816326530612245,0.0444839857651246,0,2,5,4,2,0.0240985550747724,11,15,0.024002468155869,0.33438684885883,0.0651720116618076,0.0689655172413793,0,1,4,3,0,0.0096922021139138,4,13,1.16684623428291e-16,0.317495012359698,0.0296258503401361,0.0577367205542725,0,2,4,3,0,0.011298290500773,4,10,0.00499218841448999,0.307447463711942,0.0251700680272109,0.0392772977219167,0.1,2,3,2,1,0.0313048508875495,12,10,0.00994375128927541,0.449124859265943,0.0567845804988662,0.0810372771474878,0,2,3,1,0,0.0164205626385843,5,3,0.328920680289528,0.0421069877880021,0.00326530612244898,0.0203998368013056,0,"RFall.0","0","0",NA,"0"
337,5.38,4.39,1.74,4.88,3,18,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,47,9,9,3,0,1,18,1,1,4,3,9,32.295,18.048,18.696,23.077,2.7225,2.0928,3.5721,14.742,98.103,827.44,1086.7,319.7,4.6402,3.77,0.45648,4.0826,1.2214,1.0742,3.8656,1.4153,2.3579,2.1428,1.8859,4.2207,2.8072,1.7129,2.8861,4.1207,1.3064,17.958,2.4431,1.2899,1.1536,0.61326,0.30627,1.5261,1.4816,1.5686,4.9286,1.7918,1.3863,0.69315,0.69315,2.3979,"RFall",0,11,8,6,6,0.0373567335580288,27,15,0.781782124272555,0.912639200526985,0.0244170559956811,0.165562913907285,0.183823529411765,11,6,6,6,0.0387552055519601,24,16,1,0.802128305915942,0.0699545160055364,0.12853470437018,0.161764705882353,6,4,3,3,0.0463473192761088,14,8,0.990613235137657,0.326738227763893,0.0297959183673469,0.023719165085389,0.138888888888889,5,4,3,3,0.0372625740341158,12,7,0.865931368192676,0.371205878684934,0.0534013605442177,0.0367107195301028,0.142857142857143,9,5,5,5,0.0291154604286237,19,19,1,0.793953268136739,0.0786525753158406,0.0704225352112676,0.131868131868132,5,4,4,3,0.0238708795086829,17,12,0.417424299311136,0.323379847962843,0.0508809523809524,0.0567536889897843,0.138888888888889,0,3,2,0,0.00357233574058127,1,8,0,0.114495582550353,0,0.0365764447695684,1,6,6,5,4,0.0277797279018046,12,11,0.442479410403959,0.40152461532946,0.0500016196954972,0.0847457627118644,0.109090909090909,1,4,4,0,0.0151006494229838,2,12,0,0.0965951742219435,0.00571428571428571,0.0282645562464669,0.1,"RFall.0","0","0",NA,"0"
